Date,County,Town,Village,VillageID,VillageLon,VillageLat
2025/06/09,新北市,三峽區,中正里,6500900-025,121.3741955,24.92011488
2025/06/09,新北市,汐止區,山光里,6501100-040,121.6450618,25.07232331
2025/06/09,新北市,三重區,永煇里,6500200-092,121.4829994,25.07216032
2025/06/09,新北市,永和區,保安里,6500400-013,121.5064081,25.00916749
2025/06/09,新北市,三重區,福民里,6500200-009,121.4903133,25.05238019
2025/06/09,新北市,新莊區,福營里,6500500-068,121.4326965,25.03001057
2025/06/09,新北市,中和區,嘉新里,6500300-060,121.47855,25.00178331
2025/06/09,新北市,汐止區,東山里,6501100-023,121.7065673,25.05112461
2025/06/09,新北市,汐止區,厚德里,6501100-029,121.6413163,25.06760077
2025/06/09,新北市,板橋區,忠誠里,6500100-024,121.4645716,25.02122564
2025/06/09,新北市,三峽區,二鬮里,6500900-026,121.3485712,24.89605364
2025/06/09,新北市,汐止區,建成里,6501100-047,121.6631642,25.07481861
2025/06/10,新北市,板橋區,崑崙里,6500100-098,121.4313325,24.99407725
2025/06/10,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/06/10,新北市,汐止區,東勢里,6501100-039,121.6317985,25.04089784
2025/06/10,新北市,永和區,河堤里,6500400-028,121.5136224,25.01751168
2025/06/10,新北市,中和區,員富里,6500300-088,121.4780157,25.0098621
2025/06/10,新北市,三重區,福安里,6500200-073,121.4934381,25.06965502
2025/06/10,新北市,八里區,舊城里,6502300-006,121.4075524,25.14452426
2025/06/10,新北市,新莊區,昌信里,6500500-073,121.4559426,25.05374678
2025/06/10,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/06/10,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/06/10,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/06/10,新北市,三重區,五福里,6500200-096,121.4949428,25.08278099
2025/06/10,新北市,土城區,廷寮里,6501300-019,121.4738266,24.97544884
2025/06/10,新北市,板橋區,溪福里,6500100-124,121.4307939,24.9807353
2025/06/10,新北市,永和區,永貞里,6500400-006,121.5204005,25.00652292
2025/06/10,新北市,林口區,西林里,6501700-003,121.3869658,25.07424262
2025/06/10,新北市,蘆洲區,光華里,6501400-004,121.46873,25.0839002
2025/06/10,新北市,永和區,安和里,6500400-025,121.5104946,25.0033842
2025/06/10,新北市,林口區,湖南里,6501700-007,121.3717915,25.08486252
2025/06/10,新北市,新莊區,信義里,6500500-030,121.4572923,25.05081671
2025/06/10,新北市,蘆洲區,永康里,6501400-017,121.4574104,25.0843878
2025/06/10,新北市,八里區,荖阡里,6502300-008,121.4048839,25.13217202
2025/06/10,新北市,永和區,竹林里,6500400-023,121.5219261,25.01030222
2025/06/10,新北市,汐止區,橫科里,6501100-022,121.6281453,25.04976323
2025/06/10,新北市,林口區,麗林里,6501700-016,121.3673548,25.06799911
2025/06/10,新北市,土城區,延壽里,6501300-030,121.4719331,24.99208492
2025/06/10,新北市,新莊區,和平里,6500500-033,121.4588311,25.05374834
2025/06/10,新北市,汐止區,宜興里,6501100-025,121.6228196,25.04185854
2025/06/10,新北市,永和區,得和里,6500400-039,121.5186435,25.00242619
2025/06/10,新北市,蘆洲區,中原里,6501400-002,121.4656384,25.08569746
2025/06/10,新北市,土城區,安和里,6501300-031,121.4667048,24.98891522
2025/06/10,新北市,深坑區,萬福里,6501800-007,121.6082404,25.01119881
2025/06/10,新北市,新莊區,昌明里,6500500-063,121.4567879,25.05302465
2025/06/11,新北市,永和區,秀和里,6500400-047,121.5226545,25.00471208
2025/06/11,新北市,新莊區,立廷里,6500500-076,121.4432263,25.05106763
2025/06/11,新北市,貢寮區,雙玉里,6502600-003,121.9254508,25.00186136
2025/06/11,新北市,新莊區,立基里,6500500-062,121.4438538,25.04682723
2025/06/11,新北市,貢寮區,仁里里,6502600-007,121.919766,25.04551227
2025/06/11,新北市,新店區,福民里,6500600-051,121.5314787,24.97216027
2025/06/11,新北市,板橋區,松柏里,6500100-118,121.4761281,25.02914349
2025/06/11,新北市,淡水區,蕃薯里,6501000-005,121.4807768,25.21604217
2025/06/11,新北市,新莊區,立功里,6500500-034,121.4462879,25.04270023
2025/06/11,新北市,板橋區,堂春里,6500100-112,121.4353736,24.98805928
2025/06/11,新北市,板橋區,社後里,6500100-008,121.4561515,25.01585785
2025/06/11,新北市,板橋區,華興里,6500100-084,121.4560413,25.00366107
2025/06/11,新北市,永和區,中興里,6500400-018,121.5173155,25.0127101
2025/06/11,新北市,新莊區,中平里,6500500-075,121.4463443,25.05105155
2025/06/11,新北市,新店區,福德里,6500600-049,121.5338439,24.97657727
2025/06/11,新北市,貢寮區,和美里,6502600-011,121.902957,25.09617943
2025/06/11,新北市,淡水區,民安里,6501000-029,121.4379143,25.16818039
2025/06/11,新北市,新莊區,立志里,6500500-037,121.4462196,25.0446672
2025/06/11,新北市,貢寮區,仁里里,6502600-007,121.919766,25.04551227
2025/06/11,新北市,板橋區,江翠里,6500100-029,121.4694316,25.03034618
2025/06/11,新北市,淡水區,水源里,6501000-013,121.4958595,25.18151277
2025/06/11,新北市,淡水區,新生里,6501000-030,121.4351965,25.17045419
2025/06/11,新北市,貢寮區,雙玉里,6502600-003,121.9254508,25.00186136
2025/06/11,新北市,新店區,寶安里,6500600-007,121.5432019,24.98177361
2025/06/11,新北市,平溪區,白石里,6502400-003,121.7238297,25.0175565
2025/06/11,新北市,中和區,中原里,6500300-001,121.4884488,25.00901582
2025/06/11,新北市,板橋區,龍翠里,6500100-042,121.4778544,25.02681849
2025/06/11,新北市,貢寮區,貢寮里,6502600-001,121.9024757,25.02755513
2025/06/11,新北市,板橋區,溪洲里,6500100-099,121.4264059,24.98800716
2025/06/11,新北市,平溪區,菁桐里,6502400-002,121.7197442,25.02959672
2025/06/11,新北市,板橋區,香社里,6500100-009,121.4499852,25.01974765
2025/06/11,新北市,板橋區,福安里,6500100-095,121.4406382,24.99468086
2025/06/11,新北市,新店區,國豐里,6500600-001,121.5404077,24.97664601
2025/06/11,新北市,貢寮區,貢寮里,6502600-001,121.9024757,25.02755513
2025/06/11,新北市,新莊區,中港里,6500500-023,121.4493919,25.04926391
2025/06/11,新北市,板橋區,廣新里,6500100-064,121.4750758,25.02046407
2025/06/11,新北市,貢寮區,吉林里,6502600-002,121.8831923,24.98419761
2025/06/11,新北市,淡水區,新民里,6501000-036,121.4382938,25.17867954
2025/06/11,新北市,林口區,菁湖里,6501700-004,121.3893499,25.08337073
2025/06/11,新北市,板橋區,溪北里,6500100-100,121.428795,24.99013642
2025/06/11,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/06/11,新北市,板橋區,深丘里,6500100-065,121.4682716,25.01049556
2025/06/11,新北市,淡水區,北新里,6501000-038,121.4551981,25.17735486
2025/06/11,新北市,淡水區,樹興里,6501000-015,121.4851177,25.16859813
2025/06/11,新北市,新莊區,中宏里,6500500-057,121.4477039,25.04789513
2025/06/11,新北市,貢寮區,貢寮里,6502600-001,121.9024757,25.02755513
2025/06/11,新北市,淡水區,沙崙里,6501000-033,121.4168623,25.18774178
2025/06/11,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/06/11,新北市,新店區,百忍里,6500600-047,121.5355633,24.97379787
2025/06/11,新北市,瑞芳區,上天里,6501200-010,121.7747532,25.08899044
2025/06/11,新北市,土城區,員仁里,6501300-004,121.4369001,24.97421533
2025/06/12,新北市,新店區,明城里,6500600-055,121.5026953,24.94713031
2025/06/12,新北市,汐止區,建成里,6501100-047,121.6631642,25.07481861
2025/06/12,新北市,泰山區,山腳里,6501600-003,121.4284149,25.0633395
2025/06/12,新北市,新店區,明德里,6500600-002,121.5406127,24.97859569
2025/06/12,新北市,新店區,百福里,6500600-050,121.5335832,24.97033736
2025/06/13,新北市,林口區,東勢里,6501700-009,121.3794306,25.06967369
2025/06/13,新北市,新店區,大豐里,6500600-003,121.5375841,24.97918792
2025/06/13,新北市,板橋區,復興里,6500100-093,121.4450753,25.00202978
2025/06/13,新北市,五股區,水碓里,6501500-019,121.4349251,25.07304781
2025/06/13,新北市,新店區,仁愛里,6500600-046,121.5413636,24.97290733
2025/06/13,新北市,三芝區,後厝里,6502100-009,121.4726342,25.24502278
2025/06/13,新北市,新店區,建國里,6500600-061,121.5391504,24.97456073
2025/06/13,新北市,新店區,大同里,6500600-004,121.5401908,24.98135079
2025/06/13,新北市,永和區,桂林里,6500400-055,121.5218973,25.01185251
2025/06/13,新北市,瑞芳區,龍山里,6501200-005,121.8031785,25.11707767
2025/06/13,新北市,板橋區,青翠里,6500100-047,121.4787418,25.03303129
2025/06/15,新北市,中和區,中原里,6500300-001,121.4884488,25.00901582
2025/06/15,新北市,淡水區,竿蓁里,6501000-021,121.4575085,25.16355061
2025/06/15,新北市,中和區,中原里,6500300-001,121.4884488,25.00901582
2025/06/16,新北市,樹林區,坡內里,6500700-012,121.4053679,24.99197096
2025/06/16,新北市,三重區,永春里,6500200-025,121.4932352,25.05664224
2025/06/16,新北市,金山區,清泉里,6502700-011,121.6277351,25.23191211
2025/06/16,新北市,蘆洲區,正義里,6501400-001,121.4617268,25.08993004
2025/06/16,新北市,新店區,玫瑰里,6500600-020,121.4945248,24.94795311
2025/06/16,新北市,金山區,永興里,6502700-014,121.6249848,25.26101229
2025/06/16,新北市,新店區,德安里,6500600-017,121.5004935,24.95818565
2025/06/16,新北市,新店區,德安里,6500600-017,121.5004935,24.95818565
2025/06/16,新北市,五股區,五福里,6501500-009,121.4370668,25.08932039
2025/06/16,新北市,永和區,秀朗里,6500400-020,121.5260498,25.00344659
2025/06/16,新北市,三重區,三民里,6500200-019,121.4858517,25.06393745
2025/06/16,新北市,汐止區,白雲里,6501100-021,121.6568643,25.04378776
2025/06/16,新北市,金山區,永興里,6502700-014,121.6249848,25.26101229
2025/06/16,新北市,平溪區,嶺腳里,6502400-006,121.7411223,25.04003208
2025/06/16,新北市,金山區,三界里,6502700-010,121.6106056,25.23719638
2025/06/16,新北市,樹林區,太順里,6500700-039,121.415606,24.97867163
2025/06/16,新北市,金山區,重和里,6502700-007,121.5895813,25.19810355
2025/06/16,新北市,蘆洲區,復興里,6501400-020,121.4819002,25.09368637
2025/06/16,新北市,金山區,三界里,6502700-010,121.6106056,25.23719638
2025/06/16,新北市,三重區,清和里,6500200-039,121.5023379,25.06153817
2025/06/16,新北市,泰山區,楓樹里,6501600-005,121.440156,25.06233883
2025/06/16,新北市,金山區,重和里,6502700-007,121.5895813,25.19810355
2025/06/16,新北市,金山區,萬壽里,6502700-012,121.6324495,25.24122842
2025/06/16,新北市,金山區,兩湖里,6502700-008,121.5937074,25.23185407
2025/06/16,新北市,板橋區,嵐翠里,6500100-045,121.4775305,25.03125329
2025/06/16,新北市,永和區,復興里,6500400-037,121.5180125,25.01529789
2025/06/16,新北市,金山區,西湖里,6502700-013,121.6152258,25.24680105
2025/06/16,新北市,金山區,兩湖里,6502700-008,121.5937074,25.23185407
2025/06/16,新北市,永和區,秀和里,6500400-047,121.5226545,25.00471208
2025/06/16,新北市,三重區,菜寮里,6500200-024,121.492093,25.05845592
2025/06/16,新北市,蘆洲區,復興里,6501400-020,121.4819002,25.09368637
2025/06/17,新北市,板橋區,懷翠里,6500100-048,121.4817541,25.03170472
2025/06/17,新北市,土城區,清水里,6501300-012,121.4603217,24.97905331
2025/06/17,新北市,新莊區,光榮里,6500500-041,121.4286179,25.01508677
2025/06/17,新北市,永和區,中興里,6500400-018,121.5173155,25.0127101
2025/06/17,新北市,新店區,中山里,6500600-052,121.5272393,24.98076733
2025/06/17,新北市,三峽區,溪東里,6500900-019,121.4091481,24.93406434
2025/06/17,新北市,中和區,枋寮里,6500300-010,121.5042516,25.0011533
2025/06/17,新北市,三重區,順德里,6500200-079,121.5003734,25.07622618
2025/06/17,新北市,土城區,廣福里,6501300-028,121.4567983,24.98706799
2025/06/17,新北市,土城區,延吉里,6501300-034,121.4739965,24.98755975
2025/06/17,新北市,中和區,漳和里,6500300-011,121.5029767,24.99910314
2025/06/17,新北市,三峽區,鳶山里,6500900-008,121.3412822,24.9258379
2025/06/17,新北市,新店區,明德里,6500600-002,121.5406127,24.97859569
2025/06/17,新北市,烏來區,忠治里,6502900-002,121.5269206,24.87120425
2025/06/17,新北市,新莊區,西盛里,6500500-015,121.4326259,25.01183892
2025/06/17,新北市,三重區,二重里,6500200-002,121.4764577,25.0658842
2025/06/17,新北市,深坑區,昇高里,6501800-004,121.6279054,24.99051551
2025/06/17,新北市,新莊區,光正里,6500500-083,121.4270837,25.01620488
2025/06/17,新北市,三重區,同安里,6500200-022,121.4957713,25.05505604
2025/06/17,新北市,萬里區,大鵬里,6502800-004,121.646328,25.21080649
2025/06/17,新北市,新店區,寶興里,6500600-006,121.5465061,24.98051835
2025/06/17,新北市,萬里區,磺潭里,6502800-005,121.6317534,25.19598411
2025/06/18,新北市,淡水區,大庄里,6501000-042,121.4285024,25.18650626
2025/06/18,新北市,永和區,仁愛里,6500400-005,121.5119976,25.01337408
2025/06/18,新北市,土城區,瑞興里,6501300-011,121.4552736,24.994286
2025/06/18,新北市,土城區,貨饒里,6501300-008,121.4491925,24.99054981
2025/06/18,新北市,板橋區,文聖里,6500100-119,121.4789765,25.02910416
2025/06/18,新北市,永和區,民本里,6500400-034,121.5273157,24.99675896
2025/06/18,新北市,永和區,保安里,6500400-013,121.5064081,25.00916749
2025/06/18,新北市,板橋區,松翠里,6500100-040,121.4744824,25.0306118
2025/06/18,新北市,樹林區,西園里,6500700-023,121.3739022,24.95370004
2025/06/18,新北市,新莊區,裕民里,6500500-021,121.4181576,25.02363081
2025/06/18,新北市,永和區,信義里,6500400-057,121.5130474,25.01132849
2025/06/18,新北市,中和區,景平里,6500300-047,121.5116161,24.99292631
2025/06/18,新北市,蘆洲區,仁德里,6501400-027,121.477337,25.08390634
2025/06/18,新北市,汐止區,橫科里,6501100-022,121.6281453,25.04976323
2025/06/18,新北市,三重區,福隆里,6500200-094,121.488874,25.07690939
2025/06/18,新北市,永和區,民治里,6500400-008,121.5173815,24.99831551
2025/06/18,新北市,永和區,秀得里,6500400-050,121.5258809,25.00019797
2025/06/18,新北市,板橋區,文翠里,6500100-046,121.4764977,25.03333031
2025/06/18,新北市,板橋區,福翠里,6500100-049,121.4830077,25.02869612
2025/06/19,新北市,淡水區,正德里,6501000-037,121.4482612,25.17975342
2025/06/19,新北市,蘆洲區,鷺江里,6501400-008,121.4762263,25.08581184
2025/06/19,新北市,萬里區,龜吼里,6502800-002,121.6783319,25.18929192
2025/06/19,新北市,永和區,網溪里,6500400-052,121.5169035,25.0172072
2025/06/19,新北市,蘆洲區,樓厝里,6501400-007,121.4835227,25.08953061
2025/06/19,新北市,三峽區,溪南里,6500900-018,121.3989905,24.92522224
2025/06/19,新北市,永和區,潭安里,6500400-031,121.5160008,24.9990568
2025/06/19,新北市,三重區,五順里,6500200-119,121.4951111,25.08068947
2025/06/19,新北市,三重區,仁忠里,6500200-097,121.4945987,25.08122282
2025/06/19,新北市,三重區,溪美里,6500200-093,121.4917811,25.07796713
2025/06/20,新北市,泰山區,福泰里,6501600-004,121.4348544,25.05917189
2025/06/20,新北市,土城區,頂福里,6501300-024,121.4139294,24.95616757
2025/06/20,新北市,三峽區,大埔里,6500900-010,121.3643172,24.89854128
2025/06/20,新北市,土城區,頂福里,6501300-024,121.4139294,24.95616757
2025/06/20,新北市,五股區,德泰里,6501500-013,121.4377879,25.06765869
2025/06/20,新北市,土城區,沛陂里,6501300-022,121.421484,24.96558381
2025/06/20,新北市,蘆洲區,中路里,6501400-003,121.4672169,25.0804506
2025/06/20,新北市,土城區,沛陂里,6501300-022,121.421484,24.96558381
2025/06/20,新北市,永和區,協和里,6500400-027,121.5121014,25.00754104
2025/06/20,新北市,三重區,安慶里,6500200-075,121.4942456,25.06874196
2025/06/20,新北市,五股區,五股里,6501500-008,121.4382978,25.08306649
2025/06/21,新北市,鶯歌區,鳳福里,6500800-016,121.3289249,24.97481273
2025/06/21,新北市,中和區,景福里,6500300-049,121.5074847,24.99163683
2025/06/21,新北市,三峽區,安溪里,6500900-024,121.3707254,24.92719884
2025/06/21,新北市,中和區,興南里,6500300-078,121.5117736,24.98908065
2025/06/21,新北市,中和區,中原里,6500300-001,121.4884488,25.00901582
2025/06/21,新北市,鶯歌區,鳳祥里,6500800-019,121.3309111,24.9638686
2025/06/21,新北市,三峽區,溪北里,6500900-017,121.4021494,24.94262332
2025/06/21,新北市,三峽區,秀川里,6500900-002,121.3712599,24.93427711
2025/06/23,新北市,中和區,福和里,6500300-018,121.5036718,25.00309895
2025/06/23,新北市,中和區,華新里,6500300-035,121.5080564,24.97944975
2025/06/23,新北市,中和區,橫路里,6500300-041,121.4891932,24.972958
2025/06/23,新北市,中和區,吉興里,6500300-082,121.5053484,24.9907526
2025/06/23,新北市,中和區,正南里,6500300-092,121.5071234,24.98371747
2025/06/24,新北市,三重區,介壽里,6500200-065,121.4995004,25.06969052
